InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536960,22633,HAND WARMER UNION JACK,22,2025-02-19 04:42:05,1.88,,Norway
537452,21212,PACK OF 72 RETROSPOT CAKE CASES,18,2024-01-29 12:54:07,0.57,14251.0,Italy
542439,22961,JAM MAKING SET PRINTED,7,2025-01-23 16:16:19,1.36,16333.0,United Kingdom
541501,22961,JAM MAKING SET PRINTED,23,2025-01-19 01:26:33,1.33,17200.0,France
543325,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2025-10-22 07:45:03,4.03,14863.0,United Kingdom
541079,85099B,JUMBO BAG RED RETROSPOT,9,2025-03-07 03:21:20,2.05,14760.0,Belgium
538418,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2024-02-04 06:21:30,0.6,14137.0,Canada
539885,84978,HANGING HEART JAR T-LIGHT HOLDER,15,2024-12-31 12:07:51,1.51,13069.0,United Kingdom
543303,84978,HANGING HEART JAR T-LIGHT HOLDER,10,2024-04-29 15:35:41,1.57,16898.0,Germany
537114,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2024-10-24 11:37:32,3.94,16886.0,Germany
537754,22752,SET 7 BABUSHKA NESTING BOXES,8,2024-05-03 03:31:48,8.08,15895.0,United Kingdom
537282,20728,LUNCH BAG CARS BLUE,8,2025-05-30 08:28:00,1.72,16558.0,Belgium
539914,47566,PARTY BUNTING,8,2025-02-20 01:03:23,5.21,,Singapore
542701,22633,HAND WARMER UNION JACK,3,2025-09-17 16:28:19,1.99,14786.0,United Kingdom
543029,21212,PACK OF 72 RETROSPOT CAKE CASES,14,2025-04-12 21:43:23,0.5,12604.0,United Kingdom
540154,22423,REGENCY CAKESTAND 3 TIER,11,2024-02-17 22:30:02,12.57,12604.0,USA
539205,22193,RED DINER WALL CLOCK,19,2024-04-08 07:31:50,9.29,15336.0,EIRE
538325,22150,3 STRIPEY MICE FELTCRAFT,16,2025-04-23 18:41:09,3.91,14214.0,United Kingdom
539479,22960,JAM MAKING SET WITH JARS,8,2024-10-18 04:34:31,4.65,15144.0,Finland
536889,22960,JAM MAKING SET WITH JARS,24,2024-09-14 04:45:20,3.92,13302.0,Germany
539986,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2025-02-08 20:24:08,1.61,17879.0,United Kingdom
540904,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2025-05-06 06:34:27,0.53,16605.0,France
539212,20725,LUNCH BAG RED RETROSPOT,16,2024-03-19 07:23:51,1.71,16634.0,United Kingdom
C537098,22633,HAND WARMER UNION JACK,-21,2025-12-08 21:26:42,2.03,,United Kingdom
538719,20728,LUNCH BAG CARS BLUE,3,2025-07-25 15:34:35,1.73,13544.0,Germany
541069,21034,REX CASH+CARRY JUMBO SHOPPER,2,2024-02-07 03:04:36,1.18,15702.0,United Kingdom
540929,85099B,JUMBO BAG RED RETROSPOT,24,2024-11-21 02:30:33,2.14,,France
537141,22193,RED DINER WALL CLOCK,8,2025-06-24 13:55:56,8.91,16922.0,Spain
541012,22960,JAM MAKING SET WITH JARS,11,2024-04-09 17:47:46,4.23,14966.0,Germany
543599,84029E,RED WOOLLY HOTTIE WHITE HEART,21,2024-01-05 02:36:43,3.74,17402.0,United Kingdom
541323,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2024-04-23 20:25:41,1.86,14230.0,Sweden
538006,22748,POPPY'S PLAYHOUSE KITCHEN,12,2025-11-25 05:55:22,2.11,18269.0,Switzerland
536430,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2024-06-20 00:34:55,1.59,16724.0,Belgium
543685,21034,REX CASH+CARRY JUMBO SHOPPER,19,2024-02-07 04:17:54,1.17,15699.0,Norway
538359,22699,ROSES REGENCY TEACUP AND SAUCER,10,2025-09-29 12:41:34,2.88,12857.0,Spain
541209,22633,HAND WARMER UNION JACK,12,2025-08-23 02:26:45,1.98,17324.0,United Kingdom
539816,21034,REX CASH+CARRY JUMBO SHOPPER,8,2024-05-14 04:31:30,1.2,14509.0,United Kingdom
540090,22699,ROSES REGENCY TEACUP AND SAUCER,3,2025-02-15 03:29:27,2.98,,Portugal
539181,20727,LUNCH BAG BLACK SKULL,22,2025-08-14 12:47:55,1.76,15015.0,Belgium
543174,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2025-10-04 01:19:53,4.51,13195.0,United Kingdom
539048,84978,HANGING HEART JAR T-LIGHT HOLDER,4,2024-05-11 18:11:55,1.4,14036.0,Belgium
537650,21770,TOADSTOOL LED NIGHT LIGHT,22,2024-03-29 02:04:27,4.08,,Italy
538447,22633,HAND WARMER UNION JACK,19,2025-11-14 01:08:36,1.89,14189.0,United Kingdom
539681,22633,HAND WARMER UNION JACK,4,2025-03-13 11:45:47,1.67,13804.0,United Kingdom
540604,21931,JUMBO STORAGE BAG SUKI,10,2024-03-28 12:57:07,2.1,15510.0,United Kingdom
543265,22633,HAND WARMER UNION JACK,4,2024-01-26 14:09:43,1.91,15507.0,Germany
541353,22633,HAND WARMER UNION JACK,6,2025-08-11 23:20:41,1.74,14305.0,United Kingdom
540876,22748,POPPY'S PLAYHOUSE KITCHEN,8,2025-04-07 05:32:33,1.94,18269.0,Spain
541024,85099B,JUMBO BAG RED RETROSPOT,8,2025-04-09 15:46:17,1.99,12950.0,Spain
536622,22745,POPPY'S PLAYHOUSE BEDROOM,10,2025-01-03 07:07:15,2.3,14633.0,EIRE
540543,22632,HAND WARMER RED POLKA DOT,19,2025-03-17 08:49:47,1.84,17245.0,Canada
540001,22961,JAM MAKING SET PRINTED,22,2024-08-06 23:58:39,1.53,18269.0,France
541398,47566,PARTY BUNTING,13,2025-03-30 04:58:02,5.23,12417.0,United Kingdom
542708,23298,SPACEBOY LUNCH BOX,10,2025-09-22 21:58:46,1.79,,France
537952,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2025-01-04 07:03:39,2.54,16407.0,United Kingdom
538896,85099B,JUMBO BAG RED RETROSPOT,18,2025-03-01 22:09:01,2.18,15724.0,EIRE
541173,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2024-05-02 21:22:22,2.76,14056.0,United Kingdom
540170,22961,JAM MAKING SET PRINTED,21,2024-01-22 07:12:44,0.0,,Australia
541905,22748,POPPY'S PLAYHOUSE KITCHEN,1,2025-08-04 07:47:04,1.92,15580.0,France
C540948,22699,ROSES REGENCY TEACUP AND SAUCER,-10,2025-05-13 07:39:30,2.89,18184.0,EIRE
540985,22745,POPPY'S PLAYHOUSE BEDROOM,24,2024-06-16 05:35:26,2.28,12452.0,Japan
540841,22193,RED DINER WALL CLOCK,2,2024-02-06 03:45:22,8.3,18051.0,Italy
542132,22193,RED DINER WALL CLOCK,11,2024-01-21 10:21:56,8.32,14133.0,USA
538821,22193,RED DINER WALL CLOCK,1,2024-05-05 04:18:55,9.3,15147.0,France
539559,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2025-09-10 01:58:18,4.09,13026.0,Germany
537368,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,18,2024-09-19 00:49:09,3.8,15349.0,Germany
543173,22698,PINK REGENCY TEACUP AND SAUCER,7,2024-08-16 19:22:22,2.75,16288.0,United Kingdom
541240,22150,3 STRIPEY MICE FELTCRAFT,11,2025-09-04 14:25:44,3.71,15252.0,Spain
541376,20728,LUNCH BAG CARS BLUE,9,2025-05-22 17:47:33,1.66,17003.0,Spain
540579,71053,WHITE METAL LANTERN,2,2024-11-16 10:20:03,3.5,13523.0,Finland
538789,22960,JAM MAKING SET WITH JARS,20,2024-01-02 13:14:43,4.22,16373.0,France
537181,22383,LUNCH BAG SUKI DESIGN,8,2024-07-15 16:23:47,1.55,15248.0,United Kingdom
538129,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,23,2025-06-04 11:29:51,4.02,14760.0,United Kingdom
538145,84978,HANGING HEART JAR T-LIGHT HOLDER,23,2024-06-11 08:01:33,1.5,14331.0,Japan
538951,20725,LUNCH BAG RED RETROSPOT,11,2025-06-19 19:31:00,1.66,12686.0,United Kingdom
538594,23203,JUMBO BAG DOILEY PATTERNS,17,2024-09-28 06:18:00,2.06,17094.0,France
541805,22960,JAM MAKING SET WITH JARS,2,2024-11-17 07:52:59,4.65,12980.0,United Kingdom
539760,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2025-09-28 06:50:07,1.49,,Japan
537992,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,23,2024-10-23 14:01:09,3.6,14600.0,Sweden
540517,22632,HAND WARMER RED POLKA DOT,19,2025-08-02 15:13:04,1.8,13548.0,Belgium
539052,22193,RED DINER WALL CLOCK,8,2024-10-24 01:00:31,9.19,15371.0,Singapore
537079,22150,3 STRIPEY MICE FELTCRAFT,14,2025-10-27 18:52:11,3.89,12488.0,United Kingdom
540523,84978,HANGING HEART JAR T-LIGHT HOLDER,11,2024-10-12 20:27:58,1.39,15637.0,Netherlands
540935,22745,POPPY'S PLAYHOUSE BEDROOM,22,2025-09-11 23:42:41,2.14,16944.0,Singapore
538503,22960,JAM MAKING SET WITH JARS,7,2024-10-20 11:27:20,4.36,13195.0,United Kingdom
539154,71053,WHITE METAL LANTERN,22,2024-11-15 10:29:01,3.14,16489.0,United Kingdom
540991,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,2024-12-04 06:56:42,2.58,12857.0,United Kingdom
540296,23203,JUMBO BAG DOILEY PATTERNS,3,2025-04-07 17:36:28,2.24,13081.0,Norway
540324,23355,HOT WATER BOTTLE KEEP CALM,13,2024-03-04 06:34:16,4.39,12477.0,United Kingdom
538856,22748,POPPY'S PLAYHOUSE KITCHEN,3,2025-03-20 03:33:22,1.93,15637.0,United Kingdom
536822,22697,GREEN REGENCY TEACUP AND SAUCER,13,2025-02-04 15:10:08,2.71,17003.0,Germany
540479,22699,ROSES REGENCY TEACUP AND SAUCER,23,2025-04-16 08:32:02,3.22,15173.0,United Kingdom
540729,23355,HOT WATER BOTTLE KEEP CALM,11,2024-06-03 04:11:21,4.2,16995.0,United Kingdom
539262,20727,LUNCH BAG BLACK SKULL,6,2024-09-01 10:09:10,1.71,14931.0,United Kingdom
542908,20728,LUNCH BAG CARS BLUE,6,2024-12-11 18:16:46,1.81,15927.0,Netherlands
538480,23298,SPACEBOY LUNCH BOX,6,2025-04-17 04:04:34,2.02,14097.0,Spain
538403,22961,JAM MAKING SET PRINTED,19,2025-04-14 11:47:16,1.56,14281.0,Norway
543508,22150,3 STRIPEY MICE FELTCRAFT,19,2025-05-10 15:47:02,3.7,14239.0,Belgium
540610,22961,JAM MAKING SET PRINTED,6,2024-04-24 18:23:02,1.36,,Spain
542351,22752,SET 7 BABUSHKA NESTING BOXES,8,2025-01-01 10:00:18,7.96,14548.0,United Kingdom
541926,22633,HAND WARMER UNION JACK,14,2024-11-25 01:25:34,1.93,13124.0,Japan
541747,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2024-03-03 10:13:19,2.64,12529.0,Finland
542055,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-01-12 21:51:58,2.79,14495.0,United Kingdom
538162,22632,HAND WARMER RED POLKA DOT,7,2025-05-27 03:33:08,1.95,15908.0,Denmark
540508,84978,HANGING HEART JAR T-LIGHT HOLDER,10,2025-10-04 12:14:14,1.46,15170.0,United Kingdom
542688,84978,HANGING HEART JAR T-LIGHT HOLDER,23,2024-01-05 07:04:17,1.38,17683.0,EIRE
538495,20725,LUNCH BAG RED RETROSPOT,9,2025-05-11 02:58:57,1.49,16390.0,Spain
538407,22698,PINK REGENCY TEACUP AND SAUCER,24,2024-12-26 18:23:31,3.03,15553.0,United Kingdom
543176,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2024-05-02 02:52:13,0.54,15079.0,Germany
543036,22752,SET 7 BABUSHKA NESTING BOXES,14,2024-01-21 07:15:40,8.3,14305.0,United Kingdom
542480,22193,RED DINER WALL CLOCK,18,2024-01-17 05:40:12,8.0,,United Kingdom
542294,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2024-04-18 03:15:40,0.58,15366.0,Netherlands
539252,22699,ROSES REGENCY TEACUP AND SAUCER,2,2025-01-26 21:56:55,2.79,14603.0,Belgium
538163,20725,LUNCH BAG RED RETROSPOT,17,2024-03-25 20:34:20,1.49,15979.0,Germany
540226,21212,PACK OF 72 RETROSPOT CAKE CASES,16,2025-07-20 23:59:49,0.56,15473.0,Portugal
542600,22633,HAND WARMER UNION JACK,15,2024-01-03 09:53:41,1.88,14452.0,United Kingdom
536644,22745,POPPY'S PLAYHOUSE BEDROOM,10,2024-09-22 12:13:28,1.89,15984.0,United Kingdom
539502,22960,JAM MAKING SET WITH JARS,19,2025-07-25 14:32:04,3.95,15570.0,France
538128,22383,LUNCH BAG SUKI DESIGN,22,2025-11-18 23:26:36,1.5,17812.0,Japan
538496,22961,JAM MAKING SET PRINTED,4,2025-06-01 09:25:12,1.4,15421.0,EIRE
540240,22383,LUNCH BAG SUKI DESIGN,8,2025-09-22 19:56:55,1.64,17725.0,France
541086,21034,REX CASH+CARRY JUMBO SHOPPER,10,2025-07-11 13:03:03,1.18,16072.0,EIRE
540816,22383,LUNCH BAG SUKI DESIGN,17,2025-07-24 19:32:29,1.49,17094.0,United Kingdom
543466,23355,HOT WATER BOTTLE KEEP CALM,15,2024-06-20 17:04:53,4.7,17846.0,Germany
538830,22633,HAND WARMER UNION JACK,24,2025-10-09 12:13:54,1.8,,United Kingdom
538761,20727,LUNCH BAG BLACK SKULL,20,2024-01-29 13:12:40,1.75,16684.0,United Kingdom
538764,23298,SPACEBOY LUNCH BOX,3,2024-08-08 05:05:14,1.82,17932.0,Denmark
540415,84406B,CREAM CUPID HEARTS COAT HANGER,3,2024-08-15 22:14:55,2.92,16301.0,United Kingdom
538096,20725,LUNCH BAG RED RETROSPOT,1,2025-06-11 06:45:58,1.74,14783.0,Switzerland
543284,23203,JUMBO BAG DOILEY PATTERNS,22,2025-03-09 03:55:55,1.92,17094.0,Italy
537339,20725,LUNCH BAG RED RETROSPOT,2,2024-02-24 17:11:04,1.71,,United Kingdom
537861,22633,HAND WARMER UNION JACK,20,2024-12-23 19:11:25,1.83,14032.0,Spain
C537747,22752,SET 7 BABUSHKA NESTING BOXES,-8,2024-06-29 16:14:10,8.03,16770.0,United Kingdom
539547,22752,SET 7 BABUSHKA NESTING BOXES,12,2025-11-18 16:01:30,7.61,15346.0,Italy
540887,84406B,CREAM CUPID HEARTS COAT HANGER,-2,2024-05-12 18:04:48,2.92,17966.0,United Kingdom
538710,71053,WHITE METAL LANTERN,9,2024-04-17 08:21:29,3.3,13088.0,Spain
540154,22383,LUNCH BAG SUKI DESIGN,5,2025-09-16 03:17:14,1.58,15303.0,Canada
540455,22748,POPPY'S PLAYHOUSE KITCHEN,23,2024-04-13 15:55:45,2.24,18086.0,Norway
539929,23355,HOT WATER BOTTLE KEEP CALM,7,2025-06-29 18:42:16,4.73,,Norway
538243,21034,REX CASH+CARRY JUMBO SHOPPER,1,2024-10-05 15:12:55,1.3,14548.0,France
537899,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,22,2025-09-09 17:52:37,4.06,18023.0,Spain
541207,47566,PARTY BUNTING,11,2025-04-05 09:26:42,4.72,17399.0,Netherlands
537340,21212,PACK OF 72 RETROSPOT CAKE CASES,22,2024-10-21 03:21:41,0.5,16876.0,Switzerland
538212,21034,REX CASH+CARRY JUMBO SHOPPER,13,2025-03-07 21:55:57,1.18,18047.0,United Kingdom
541089,71053,WHITE METAL LANTERN,5,2024-04-14 07:14:49,3.56,12529.0,United Kingdom
542081,20725,LUNCH BAG RED RETROSPOT,20,2024-06-27 13:08:55,1.52,14521.0,France
541998,22699,ROSES REGENCY TEACUP AND SAUCER,17,2025-05-18 02:38:12,3.23,16922.0,Germany
542176,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,18,2024-03-16 07:19:08,3.94,14090.0,United Kingdom
537922,22961,JAM MAKING SET PRINTED,1,2025-04-17 18:03:47,1.53,16897.0,Italy
540022,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,22,2024-03-09 19:16:49,4.11,12389.0,United Kingdom
540001,22748,POPPY'S PLAYHOUSE KITCHEN,8,2024-02-25 11:23:58,2.01,17124.0,USA
538836,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,15,2024-11-26 12:14:38,3.46,15644.0,Belgium
542414,84406B,CREAM CUPID HEARTS COAT HANGER,22,2024-02-21 20:40:26,2.54,16852.0,Spain
539413,84029E,RED WOOLLY HOTTIE WHITE HEART,21,2025-05-10 22:33:00,3.44,18103.0,United Kingdom
542563,21770,TOADSTOOL LED NIGHT LIGHT,2,2024-09-12 02:06:28,4.1,16968.0,EIRE
539080,23355,HOT WATER BOTTLE KEEP CALM,19,2024-06-05 23:37:46,4.85,14783.0,United Kingdom
542198,23298,SPACEBOY LUNCH BOX,3,2025-08-01 03:04:49,1.82,14896.0,United Kingdom
541750,20727,LUNCH BAG BLACK SKULL,20,2024-10-16 12:06:07,1.53,13195.0,United Kingdom
538736,20725,LUNCH BAG RED RETROSPOT,12,2025-02-02 17:57:32,1.68,17021.0,United Kingdom
540640,22699,ROSES REGENCY TEACUP AND SAUCER,10,2024-05-26 00:23:10,3.06,,United Kingdom
538469,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2025-09-04 13:34:40,4.05,14623.0,Spain
536390,22697,GREEN REGENCY TEACUP AND SAUCER,13,2024-01-24 23:03:15,2.75,15642.0,United Kingdom
541291,22745,POPPY'S PLAYHOUSE BEDROOM,5,2025-01-25 21:33:52,1.98,17421.0,Netherlands
536776,22698,PINK REGENCY TEACUP AND SAUCER,20,2024-10-15 09:12:30,2.97,14973.0,Netherlands
543727,20725,LUNCH BAG RED RETROSPOT,8,2025-08-29 02:25:28,1.81,13954.0,United Kingdom
542494,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2024-06-23 23:59:36,4.08,13337.0,United Kingdom
541237,22960,JAM MAKING SET WITH JARS,6,2024-11-15 08:48:49,4.24,16932.0,France
537739,84978,HANGING HEART JAR T-LIGHT HOLDER,4,2024-11-06 23:37:27,1.33,,United Kingdom
C539097,20725,LUNCH BAG RED RETROSPOT,-5,2024-07-29 00:52:58,1.49,13081.0,Canada
540788,84978,HANGING HEART JAR T-LIGHT HOLDER,24,2024-04-11 06:24:17,1.37,15246.0,Singapore
539692,47566,PARTY BUNTING,23,2024-12-11 14:59:54,5.21,16219.0,Sweden
541035,22383,LUNCH BAG SUKI DESIGN,24,2025-08-24 00:42:59,1.57,17583.0,United Kingdom
539624,20727,LUNCH BAG BLACK SKULL,2,2025-05-26 21:25:43,1.54,14016.0,Sweden
538668,22383,LUNCH BAG SUKI DESIGN,3,2025-04-02 02:25:31,1.52,12538.0,United Kingdom
542030,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2024-12-28 09:56:59,3.43,16633.0,United Kingdom
539099,21931,JUMBO STORAGE BAG SUKI,8,2025-07-15 23:39:03,1.98,17802.0,Denmark
543797,22150,3 STRIPEY MICE FELTCRAFT,18,2024-03-01 22:04:00,3.9,,United Kingdom
538048,22698,PINK REGENCY TEACUP AND SAUCER,17,2025-03-31 14:21:56,2.82,14922.0,USA
543687,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2025-10-24 15:24:04,1.41,13060.0,United Kingdom
543698,47566,PARTY BUNTING,2,2025-10-14 15:37:45,5.36,12847.0,Germany
540915,23298,SPACEBOY LUNCH BOX,2,2025-09-06 16:23:18,2.08,14062.0,United Kingdom
542175,21770,TOADSTOOL LED NIGHT LIGHT,15,2025-09-09 13:22:54,3.64,16333.0,Portugal
540961,22961,JAM MAKING SET PRINTED,1,2024-12-12 02:18:34,1.45,13096.0,United Kingdom
542519,23298,SPACEBOY LUNCH BOX,13,2024-12-03 19:14:36,1.88,16295.0,Norway
539203,22150,3 STRIPEY MICE FELTCRAFT,4,2024-11-25 01:50:37,3.79,15840.0,United Kingdom
540431,84978,HANGING HEART JAR T-LIGHT HOLDER,10,2025-05-31 17:50:33,1.34,12867.0,United Kingdom
539524,22748,POPPY'S PLAYHOUSE KITCHEN,20,2025-07-04 17:16:56,2.17,14090.0,Germany
541529,22961,JAM MAKING SET PRINTED,13,2025-01-03 20:14:52,1.55,14291.0,United Kingdom
543699,22383,LUNCH BAG SUKI DESIGN,11,2024-01-15 20:35:35,1.73,12905.0,Germany
541132,22699,ROSES REGENCY TEACUP AND SAUCER,2,2024-04-06 07:39:23,3.08,,Germany
541266,71053,WHITE METAL LANTERN,19,2024-04-27 19:15:40,3.39,16886.0,United Kingdom
537337,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,2025-07-22 23:16:51,3.46,15343.0,United Kingdom
536635,84978,HANGING HEART JAR T-LIGHT HOLDER,4,2024-12-06 06:44:09,1.45,13905.0,Singapore
543159,47566,PARTY BUNTING,22,2024-07-27 18:51:02,4.81,15042.0,United Kingdom
540414,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2024-02-29 21:12:41,4.0,14908.0,United Kingdom
537122,84406B,CREAM CUPID HEARTS COAT HANGER,19,2025-03-31 13:44:20,2.94,15945.0,United Kingdom
542730,22423,REGENCY CAKESTAND 3 TIER,23,2025-09-20 18:02:07,12.14,13060.0,Sweden
538595,71053,WHITE METAL LANTERN,19,2025-11-18 06:37:11,3.21,16718.0,United Kingdom
536811,21931,JUMBO STORAGE BAG SUKI,13,2025-06-10 12:17:54,2.27,15122.0,Japan
542391,23298,SPACEBOY LUNCH BOX,-4,2024-04-27 06:29:03,2.07,14773.0,Belgium
537345,85099B,JUMBO BAG RED RETROSPOT,4,2024-02-02 06:57:17,1.93,17021.0,France
C541750,20728,LUNCH BAG CARS BLUE,-14,2024-05-21 07:13:15,1.52,15053.0,Spain
537582,22633,HAND WARMER UNION JACK,18,2025-06-08 10:07:39,1.77,12837.0,Spain
539341,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2025-11-03 06:30:19,3.61,16891.0,United Kingdom
537053,20728,LUNCH BAG CARS BLUE,4,2024-11-14 15:43:00,1.61,15668.0,Norway
542926,84978,HANGING HEART JAR T-LIGHT HOLDER,17,2025-10-08 03:43:18,1.51,13060.0,United Kingdom
539521,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,17,2025-02-17 07:35:00,4.06,15021.0,United Kingdom
543500,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,16,2025-06-02 20:39:47,3.61,15985.0,Australia
543483,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,2025-01-22 06:54:12,2.62,18142.0,EIRE
538879,22745,POPPY'S PLAYHOUSE BEDROOM,17,2024-07-01 21:19:17,2.23,15022.0,United Kingdom
543542,22697,GREEN REGENCY TEACUP AND SAUCER,2,2024-11-16 10:02:20,2.8,13432.0,United Kingdom
538452,21212,PACK OF 72 RETROSPOT CAKE CASES,18,2025-04-15 23:11:53,0.53,16933.0,Japan
537933,22745,POPPY'S PLAYHOUSE BEDROOM,3,2024-07-20 04:33:52,2.04,13744.0,Switzerland
543528,22699,ROSES REGENCY TEACUP AND SAUCER,14,2025-07-20 04:59:53,3.19,13988.0,United Kingdom
C537082,21034,REX CASH+CARRY JUMBO SHOPPER,-21,2024-09-12 22:56:15,1.18,16276.0,EIRE
539904,85099B,JUMBO BAG RED RETROSPOT,6,2024-06-29 08:19:26,2.13,13214.0,Sweden
536676,22697,GREEN REGENCY TEACUP AND SAUCER,10,2025-01-02 03:05:33,3.03,14996.0,EIRE
537184,22633,HAND WARMER UNION JACK,9,2025-07-18 03:55:53,1.89,17004.0,Germany
539428,22193,RED DINER WALL CLOCK,11,2025-04-09 20:29:36,8.55,,Italy
541964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2025-03-30 14:20:07,2.68,16412.0,United Kingdom
543732,22745,POPPY'S PLAYHOUSE BEDROOM,10,2025-07-23 10:57:03,1.97,14648.0,United Kingdom
538137,20727,LUNCH BAG BLACK SKULL,23,2025-09-10 10:00:14,1.58,16929.0,Germany
536383,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,17,2025-10-06 21:35:14,3.83,16381.0,United Kingdom
543252,20728,LUNCH BAG CARS BLUE,12,2025-11-21 02:08:11,1.79,13103.0,Belgium
540235,21034,REX CASH+CARRY JUMBO SHOPPER,14,2025-08-30 15:46:26,1.21,17150.0,United Kingdom
540469,22748,POPPY'S PLAYHOUSE KITCHEN,18,2025-04-10 05:35:01,1.93,14913.0,France
540655,47566,PARTY BUNTING,9,2025-06-10 13:11:47,5.37,18098.0,United Kingdom
539606,22745,POPPY'S PLAYHOUSE BEDROOM,19,2025-06-26 20:05:21,2.09,17275.0,Australia
537793,23355,HOT WATER BOTTLE KEEP CALM,7,2024-08-22 09:37:34,4.77,13069.0,EIRE
542297,85099B,JUMBO BAG RED RETROSPOT,24,2025-04-27 03:26:49,2.26,16717.0,Sweden
542076,85099B,JUMBO BAG RED RETROSPOT,1,2025-08-25 01:52:19,1.89,17080.0,Spain
542761,47566,PARTY BUNTING,16,2024-05-29 20:11:09,4.64,13502.0,Denmark
538939,23298,SPACEBOY LUNCH BOX,14,2025-08-03 19:15:11,2.09,16762.0,United Kingdom
542891,22748,POPPY'S PLAYHOUSE KITCHEN,14,2024-11-23 01:10:21,2.0,17420.0,Singapore
541614,22697,GREEN REGENCY TEACUP AND SAUCER,8,2025-08-23 02:43:56,3.06,17426.0,Germany
540721,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2024-11-06 14:33:32,0.57,14966.0,France
541319,22150,3 STRIPEY MICE FELTCRAFT,11,2024-04-17 20:30:51,3.66,13131.0,Denmark
539012,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2024-08-12 03:31:16,4.03,14918.0,United Kingdom
536620,22150,3 STRIPEY MICE FELTCRAFT,4,2024-05-01 16:15:31,3.82,16301.0,United Kingdom
538257,47566,PARTY BUNTING,20,2024-09-28 15:06:02,4.85,17440.0,United Kingdom
537718,22193,RED DINER WALL CLOCK,2,2025-07-29 14:20:17,9.23,13329.0,United Kingdom
536794,23298,SPACEBOY LUNCH BOX,11,2024-04-19 18:30:17,1.93,13932.0,United Kingdom
536990,47566,PARTY BUNTING,20,2024-04-29 13:56:05,4.49,13332.0,Switzerland
536553,20727,LUNCH BAG BLACK SKULL,6,2024-07-12 03:45:07,1.77,17681.0,United Kingdom
540080,22699,ROSES REGENCY TEACUP AND SAUCER,14,2024-02-25 07:30:03,2.77,,Netherlands
538090,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2024-01-05 03:43:29,1.61,16090.0,Switzerland
537825,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2024-12-31 19:07:57,0.6,13117.0,United Kingdom
542378,22633,HAND WARMER UNION JACK,18,2024-04-28 20:44:08,2.01,18090.0,France
543033,22745,POPPY'S PLAYHOUSE BEDROOM,16,2024-05-08 04:34:30,2.23,16605.0,Belgium
539752,22748,POPPY'S PLAYHOUSE KITCHEN,18,2025-10-12 01:19:36,1.96,13282.0,United Kingdom
542115,84978,HANGING HEART JAR T-LIGHT HOLDER,20,2025-02-25 05:18:49,1.34,15945.0,United Kingdom
C543030,23298,SPACEBOY LUNCH BOX,-10,2025-11-15 15:20:54,1.8,14128.0,Japan
542296,22699,ROSES REGENCY TEACUP AND SAUCER,23,2024-10-14 03:09:30,3.09,17499.0,United Kingdom
536746,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2024-11-22 21:08:33,3.53,17681.0,Germany
540099,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2025-09-07 20:36:45,2.61,16302.0,Japan
